transaction_id,customer_id,transaction_amount,transaction_hour,merchant_category,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,is_foreign_transaction,device_type,country,previous_chargebacks,account_age_days,risk_score_external,is_fraud
303,6656,63.78,14,other,3099,1,0,92.75,True,mobile,CA,0,3326,0.0,0
304,9275,140.84,15,electronics,242,2,1,82.1,False,tablet,US,0,510,0.5877,0
305,7338,5.16,3,utilities,1387,1,1,4.49,False,desktop,GB,0,1625,0.0256,0
306,5425,38.24,7,electronics,1098,0,0,28.62,False,mobile,US,0,1389,0.025,0
307,8982,66.4,15,electronics,1916,4,0,60.79,False,pos,CA,0,2074,0.0074,0
308,9009,30.09,10,other,29,1,0,38.05,False,desktop,US,0,401,0.4428,0
309,3448,167.5,3,grocery,2057,1,1,158.15,False,mobile,US,0,2108,0.0017,0
310,8034,10.15,15,travel,915,1,1,12.41,False,pos,IN,0,1175,0.036,0
311,9826,7.27,20,restaurant,1414,0,1,9.58,False,desktop,CA,1,1770,0.0064,0
312,2065,116.54,17,entertainment,2152,3,0,72.12,True,tablet,BR,0,2255,0.0074,0
313,3918,9.8,2,restaurant,3102,2,0,20.64,True,tablet,US,0,3247,0.0,0
314,4105,70.63,13,grocery,285,1,0,50.66,True,desktop,US,0,498,0.2894,1
315,6089,117.88,10,fashion,1421,1,0,35.13,False,tablet,GB,0,1589,0.0959,0
316,9640,22.29,5,gambling,2017,2,1,33.55,False,desktop,GB,0,2370,0.0008,0
317,3009,317.58,3,travel,2297,2,0,380.24,False,mobile,DE,0,2664,0.0004,0
318,7509,120.78,18,electronics,2304,3,0,82.51,False,mobile,FR,0,2434,0.0018,0
319,7763,24.08,3,fashion,1910,0,0,18.16,True,pos,NG,0,2020,0.0067,0
320,6929,31.11,20,entertainment,2668,0,0,23.88,False,mobile,US,0,2757,0.0003,0
321,5853,68.06,6,grocery,933,2,2,86.97,False,desktop,FR,0,1047,0.2692,0
322,5684,49.6,12,grocery,1581,2,0,76.96,False,desktop,FR,1,1688,0.001,0
323,2818,201.62,18,restaurant,3166,1,0,107.46,False,tablet,BR,1,3425,0.0,0
324,1370,29.1,6,entertainment,2317,0,0,29.86,False,mobile,BR,0,2485,0.0006,0
325,3301,24.9,15,grocery,2323,1,1,21.58,False,mobile,GB,0,2619,0.0002,0
326,2276,8.68,17,electronics,1551,2,0,6.28,False,desktop,US,0,1627,0.0228,0
327,6522,17.54,15,fashion,290,2,0,26.93,False,mobile,US,0,436,0.6747,0
328,8526,379.48,2,other,1034,1,0,31.23,False,desktop,US,0,1316,0.5885,0
329,1583,19.3,21,travel,1882,2,0,35.23,False,pos,US,1,1928,0.0002,0
330,6587,28.43,17,fashion,1992,2,1,26.08,True,mobile,US,0,2289,0.0015,0
331,1211,55.77,2,restaurant,2276,3,0,72.86,False,mobile,CA,0,2447,0.0002,0
332,3743,52.6,0,fashion,3427,1,1,45.05,False,mobile,CA,0,3578,0.0,0
333,1734,20.81,14,electronics,3160,0,1,22.86,False,pos,US,0,3490,0.0,0
334,2943,89.58,11,crypto,2786,4,0,120.04,False,mobile,CA,0,2810,0.0002,0
335,8585,27.85,17,grocery,713,3,1,79.16,False,desktop,US,0,1033,0.0277,0
336,4151,10.73,17,entertainment,1202,0,0,12.95,False,tablet,US,1,1359,0.0091,0
337,1079,120.71,9,gambling,1525,2,0,94.2,False,mobile,US,1,1822,0.0184,0
338,1985,510.75,20,gambling,2327,5,0,310.63,False,pos,US,0,2600,0.0015,0
339,8433,30.72,3,gambling,302,1,0,22.54,False,pos,US,0,659,0.1119,0
340,4056,27.45,6,grocery,1380,2,0,44.85,False,mobile,US,0,1480,0.0034,0
341,9374,48.37,6,travel,1043,0,0,45.51,False,pos,GB,0,1385,0.0356,0
342,5578,27.07,22,grocery,3413,0,0,26.77,False,mobile,US,0,3629,0.0,0
343,5003,693.42,1,electronics,2290,1,0,369.0,False,mobile,US,0,2517,0.0018,0
344,4503,29.11,12,electronics,3641,3,1,33.12,False,desktop,US,0,3845,0.0001,0
345,7708,4.34,1,crypto,1428,0,0,3.45,False,desktop,US,0,1666,0.0052,0
346,8347,28.13,11,gambling,925,1,0,31.53,False,desktop,GB,0,1030,0.0136,0
347,1266,29.36,2,travel,135,2,1,18.07,False,tablet,US,0,303,0.9226,1
348,4036,35.13,22,other,117,0,2,28.85,False,mobile,GB,0,127,0.4662,1
349,2824,146.96,8,grocery,3563,2,0,85.71,False,pos,GB,0,3866,0.0,0
350,8996,92.02,18,travel,1803,4,0,124.22,False,desktop,NG,0,1846,0.0021,0
351,7315,44.28,4,travel,3245,1,0,38.96,False,mobile,US,0,3508,0.0,0
352,2918,107.53,0,restaurant,3452,1,0,44.35,False,mobile,BR,0,3656,0.0,0
353,4036,19.21,11,restaurant,117,0,0,29.0,False,desktop,GB,0,127,0.3177,0
354,4145,44.54,20,grocery,471,2,0,49.96,False,mobile,CA,0,715,0.1045,0
355,9328,14.0,21,travel,304,1,0,24.65,False,pos,US,0,637,0.0509,0
356,4690,12.32,15,grocery,2642,2,0,20.48,False,mobile,NG,0,2767,0.0,0
357,188,77.26,20,crypto,1391,1,0,85.87,False,mobile,US,0,1536,0.0288,0
358,7263,89.33,6,grocery,2752,0,0,86.87,False,mobile,US,0,2885,0.0,0
359,958,14.37,2,grocery,2317,1,0,8.93,False,desktop,CA,0,2546,0.0005,0
360,6307,300.03,6,electronics,2947,0,0,47.2,False,desktop,US,0,3154,0.0,0
361,5062,13.62,3,electronics,2264,1,0,19.21,False,mobile,RU,0,2308,0.0012,0
362,7602,116.64,18,electronics,57,2,0,132.49,False,pos,US,0,128,0.8976,1
363,5460,30.07,20,gambling,3260,0,0,35.66,False,tablet,US,0,3320,0.0,0
364,1754,36.81,2,entertainment,1441,4,0,57.31,False,mobile,CA,0,1683,0.0012,0
365,8945,6.06,18,crypto,70,2,0,12.0,False,mobile,US,0,132,0.5044,0
366,9040,45.45,18,entertainment,896,3,1,48.63,False,tablet,FR,0,950,0.0586,0
367,4160,66.01,19,grocery,114,1,1,29.52,False,mobile,CN,0,496,0.9645,0
368,6078,6.93,12,fashion,673,0,0,8.15,False,pos,US,0,706,0.1073,0
369,5485,135.9,15,electronics,1948,0,0,225.62,False,mobile,US,0,2183,0.0007,0
370,5293,6.57,8,entertainment,1239,3,0,7.25,False,tablet,DE,0,1426,0.0031,0
371,894,43.18,20,travel,3578,3,0,68.12,False,desktop,US,0,3908,0.0,0
372,4878,67.65,21,entertainment,1596,1,0,57.63,False,mobile,US,1,1685,0.0062,0
373,2223,29.84,19,entertainment,97,2,1,51.97,False,mobile,DE,0,303,0.4991,1
374,7960,92.25,23,electronics,2380,0,1,96.94,False,mobile,CA,0,2630,0.0002,0
375,8482,11.73,23,fashion,2858,2,2,15.39,False,mobile,US,0,2976,0.0002,0
376,192,30.87,21,other,2301,1,0,30.04,False,desktop,US,0,2523,0.0001,0
377,7340,18.26,18,electronics,2102,4,0,25.42,False,mobile,US,0,2457,0.0005,0
378,1139,12.36,0,grocery,2715,1,0,16.75,False,desktop,US,0,2942,0.0001,0
379,100,71.52,7,entertainment,511,2,0,78.88,False,desktop,US,0,903,0.1255,0
380,140,29.53,22,other,1595,2,0,19.03,False,pos,US,0,1796,0.0124,0
381,4609,444.41,5,fashion,3185,0,0,607.64,False,desktop,DE,0,3321,0.0,0
382,8124,39.86,15,restaurant,2569,1,0,49.3,False,mobile,US,0,2935,0.0,0
383,3069,98.12,1,entertainment,545,0,1,79.56,False,mobile,US,1,745,0.3529,0
384,9257,19.78,22,gambling,1741,1,0,31.68,False,mobile,US,1,1848,0.0045,0
385,4166,249.92,15,grocery,2483,0,0,240.57,False,mobile,US,0,2800,0.0,0
386,1881,39.45,6,electronics,1405,1,0,28.03,False,mobile,CA,0,1496,0.3234,0
387,4533,18.13,11,restaurant,2571,0,0,14.75,False,tablet,CA,1,2958,0.0,0
388,6264,18.91,11,other,3290,1,0,18.84,False,desktop,US,0,3651,0.0,0
389,4990,33.47,1,electronics,3226,1,0,41.69,False,pos,BR,0,3585,0.0,0
390,4342,78.68,21,other,1525,3,0,78.67,False,desktop,US,0,1726,0.0011,0
391,1880,50.13,15,utilities,367,2,0,27.65,True,mobile,BR,0,701,0.4225,1
392,6963,37.54,2,restaurant,1242,5,0,34.79,False,mobile,US,0,1574,0.087,0
393,3434,495.31,23,grocery,1230,0,0,306.82,False,mobile,GB,0,1525,0.2433,0
394,9714,74.77,15,restaurant,1691,3,1,42.23,False,desktop,US,0,1954,0.0167,0
395,3959,54.89,3,electronics,358,1,0,71.76,False,tablet,DE,0,359,0.8856,0
396,2197,40.92,16,electronics,1062,0,0,26.22,False,pos,US,0,1071,0.0103,0
397,8596,42.6,14,entertainment,2151,6,0,29.03,False,desktop,US,0,2524,0.0048,0
398,2083,21.52,2,travel,1186,0,1,13.52,False,mobile,US,0,1505,0.0193,0
399,1678,94.89,5,fashion,1531,3,0,88.49,False,mobile,CN,0,1720,0.1218,0
400,7153,139.3,4,restaurant,513,2,1,87.36,False,mobile,CA,0,784,0.5127,0
401,2932,38.38,4,entertainment,2456,2,0,43.63,False,desktop,CA,0,2798,0.0001,0
402,4124,45.25,5,grocery,971,1,0,26.49,False,mobile,US,0,975,0.1091,0
403,4454,138.02,10,travel,2575,0,2,136.19,False,desktop,CA,0,2585,0.0004,0
404,7811,407.35,2,crypto,1847,2,0,273.19,False,mobile,NG,1,2132,0.0021,0
405,5707,1026.87,2,other,1503,2,0,577.66,False,mobile,CA,0,1867,0.0327,0
406,7394,445.75,15,fashion,1093,3,0,364.62,False,mobile,US,0,1152,0.0257,0
407,9878,265.07,13,grocery,2306,1,0,199.23,False,desktop,GB,0,2612,0.0006,0
408,7071,16.96,15,grocery,1089,2,0,24.04,False,mobile,RU,0,1342,0.0123,0
409,2787,41.82,13,grocery,1032,6,0,31.98,False,desktop,DE,0,1111,0.1536,0
410,7648,43.66,8,electronics,114,1,0,39.71,False,desktop,US,2,409,0.6824,1
411,8496,51.53,23,fashion,76,2,0,67.35,False,mobile,GB,0,221,0.4107,0
412,4265,362.04,4,grocery,2189,3,0,268.83,False,desktop,GB,0,2563,0.0016,0
413,6587,79.79,2,travel,1992,0,1,24.15,False,mobile,DE,0,2289,0.0144,0
414,4845,56.14,6,entertainment,2742,0,0,85.13,False,pos,US,0,2793,0.0001,0
415,1271,24.5,11,other,1347,3,1,19.35,False,desktop,US,0,1514,0.0169,0
416,7254,40.79,15,electronics,3231,2,0,42.58,False,mobile,US,2,3351,0.0,0
417,4376,9.92,8,travel,2133,1,0,11.29,False,desktop,US,0,2262,0.0003,0
418,3402,179.69,5,fashion,3351,0,0,111.15,False,mobile,US,0,3444,0.0,0
419,4625,47.47,0,electronics,1432,1,0,16.3,False,mobile,RU,0,1481,0.0299,0
420,5788,78.49,21,utilities,2228,0,0,122.33,False,mobile,US,0,2287,0.0001,0
421,7543,44.2,5,restaurant,1352,1,0,34.63,False,mobile,US,0,1459,0.006,0
422,9099,11.08,4,restaurant,1686,1,0,18.58,False,mobile,US,0,1890,0.0007,0
423,6829,96.98,22,restaurant,1727,1,0,63.01,False,mobile,FR,1,1846,0.0041,0
424,9944,91.82,17,entertainment,259,1,0,71.69,False,mobile,US,0,296,0.6248,1
425,1570,47.32,12,fashion,3594,2,0,97.76,False,desktop,CA,0,3691,0.0,0
426,1536,65.63,15,other,115,1,1,59.13,False,desktop,US,0,361,0.3847,0
427,7889,10.57,10,fashion,3035,3,0,8.26,False,tablet,BR,1,3384,0.0001,0
428,6327,35.8,5,grocery,200,1,3,65.21,False,desktop,CA,0,322,0.8795,0
429,8622,171.74,12,grocery,1900,1,0,96.3,False,mobile,BR,0,1990,0.0014,0
430,6786,442.66,4,fashion,3556,1,1,428.41,False,desktop,CA,0,3735,0.0,0
431,130,4.53,23,fashion,2317,2,0,7.7,False,desktop,US,0,2685,0.0001,0
432,6725,57.83,21,fashion,1004,0,0,41.69,False,tablet,FR,0,1203,0.03,0
433,2114,53.82,3,electronics,3323,0,0,56.12,False,desktop,US,0,3376,0.0,0
434,4409,25.83,4,other,952,2,0,13.54,False,desktop,US,0,1302,0.2004,0
435,6897,17.17,2,grocery,961,2,0,11.35,False,desktop,FR,0,1079,0.0222,0
436,6557,378.11,23,other,519,1,0,33.34,True,mobile,DE,0,827,0.7828,0
437,3773,65.0,15,fashion,1926,1,0,48.43,False,tablet,CA,1,2280,0.0012,0
438,7093,72.13,14,electronics,1540,2,0,43.39,False,mobile,DE,0,1884,0.0171,0
439,9452,19.03,7,fashion,1229,2,0,21.61,False,tablet,US,0,1550,0.0044,0
440,2287,7.82,3,grocery,3308,0,0,13.44,False,pos,US,0,3493,0.0,0
441,1186,64.19,17,other,1123,1,1,40.38,False,mobile,US,1,1356,0.113,0
442,1345,145.21,14,entertainment,682,4,0,153.23,False,mobile,GB,0,955,0.0128,0
443,4519,31.64,22,restaurant,2596,3,0,24.03,False,desktop,US,0,2736,0.0006,0
444,2932,52.98,1,grocery,2456,1,0,50.51,False,mobile,CA,0,2798,0.0002,0
445,4622,85.54,12,grocery,3632,3,0,72.71,False,tablet,US,2,3786,0.0001,0
446,832,49.23,0,electronics,880,4,0,45.09,False,desktop,US,0,1067,0.1807,0
447,2456,78.0,1,entertainment,1738,3,0,70.42,False,tablet,NG,0,1862,0.0011,0
448,3402,66.97,5,travel,3351,5,1,89.76,False,tablet,US,0,3444,0.0,0
449,9349,15.79,12,grocery,133,1,1,30.37,False,mobile,BR,1,162,0.5859,0
450,2922,48.86,20,fashion,2814,2,0,68.3,False,mobile,IN,0,2903,0.0,0
451,493,18.55,4,crypto,2750,2,0,17.51,False,tablet,CN,0,2767,0.0,0
452,3064,24.66,18,utilities,465,2,0,44.67,False,pos,CN,0,861,0.0614,0
453,9385,72.52,9,grocery,1551,6,1,60.05,False,tablet,US,0,1718,0.0928,0
454,4228,19.93,3,fashion,2238,0,1,26.14,False,desktop,US,0,2450,0.0002,0
455,8169,44.66,4,restaurant,1709,1,0,77.12,False,mobile,BR,0,2062,0.0008,0
456,2674,7.21,11,restaurant,685,2,0,11.4,False,desktop,CA,0,855,0.2277,0
457,1354,19.05,21,grocery,3341,1,0,26.9,False,pos,US,0,3406,0.0,0
458,4902,31.02,2,restaurant,2400,0,1,38.89,False,mobile,US,0,2495,0.0001,0
459,6987,53.61,0,gambling,1933,2,0,46.13,True,tablet,CA,0,1934,0.001,0
460,8446,43.93,3,travel,1221,1,0,33.21,False,mobile,US,0,1354,0.0044,0
461,2396,14.27,14,entertainment,2395,2,0,17.02,False,mobile,US,1,2454,0.0014,0
462,9868,19.24,21,travel,916,1,1,20.38,False,mobile,US,2,997,0.1148,0
463,4837,100.32,6,restaurant,501,2,0,55.79,True,desktop,US,1,783,0.1354,0
464,4954,59.54,10,grocery,522,7,0,95.33,False,desktop,US,0,714,0.2005,0
465,8585,68.98,8,travel,713,0,0,79.07,False,desktop,US,0,1033,0.1309,0
466,4023,420.05,21,gambling,1980,0,1,462.43,False,mobile,DE,0,2347,0.0069,0
467,7545,45.65,16,other,1463,1,0,37.22,True,mobile,US,0,1685,0.0268,0
468,5647,31.34,16,grocery,3207,1,0,40.15,False,pos,US,0,3379,0.0,0
469,1349,68.52,4,grocery,2682,1,0,60.12,False,desktop,US,0,2773,0.0,0
470,333,17.1,8,gambling,1132,3,0,21.81,False,desktop,CA,0,1332,0.0428,0
471,9353,154.44,13,restaurant,140,0,0,85.17,False,mobile,DE,1,204,0.5608,1
472,8665,31.05,21,electronics,1180,1,0,31.96,False,mobile,US,0,1571,0.016,0
473,9837,10.5,8,other,2141,3,0,10.09,False,mobile,IN,1,2282,0.0003,0
474,6739,10.72,15,entertainment,1359,2,0,12.05,False,mobile,BR,0,1483,0.05,0
475,6455,678.24,17,utilities,1701,0,1,219.52,False,desktop,US,0,1763,0.0223,0
476,2083,10.04,10,grocery,1186,1,2,16.51,False,mobile,US,0,1505,0.0337,0
477,6422,10.41,19,electronics,1284,0,1,13.43,False,mobile,DE,0,1455,0.0932,0
478,4828,129.44,13,travel,1962,5,1,108.54,False,desktop,US,0,2199,0.002,0
479,3713,67.78,21,restaurant,2946,0,0,33.61,False,tablet,RU,0,3264,0.0,0
480,6813,188.82,14,fashion,1505,1,0,165.59,False,desktop,BR,0,1624,0.0017,0
481,840,67.6,10,entertainment,3324,1,0,82.25,False,mobile,DE,0,3465,0.0,0
482,4971,524.15,2,restaurant,3123,1,1,211.07,False,mobile,DE,0,3146,0.0001,0
483,7554,24.71,20,electronics,2572,1,0,37.09,False,mobile,US,0,2751,0.0002,0
484,8286,12.18,18,restaurant,123,1,0,23.45,False,desktop,US,0,214,0.7072,1
485,4843,66.25,21,other,359,0,0,66.34,False,mobile,US,0,570,0.2459,0
486,3461,66.3,19,crypto,1520,1,0,65.16,False,pos,US,0,1786,0.0181,0
487,5691,56.29,1,other,1353,2,0,25.12,False,mobile,US,0,1354,0.022,0
488,1279,35.29,17,grocery,30,3,0,34.16,False,desktop,US,0,102,0.8299,0
489,907,40.94,22,grocery,1503,0,0,50.42,False,desktop,GB,0,1860,0.0066,0
490,8173,12.01,6,restaurant,1086,2,0,15.64,False,desktop,IN,0,1305,0.0036,0
491,1260,53.03,14,restaurant,2928,2,3,36.06,False,desktop,US,0,3049,0.0004,0
492,4124,23.29,12,entertainment,971,1,0,22.38,False,mobile,US,0,975,0.0123,0
493,4070,25.74,23,restaurant,367,1,1,20.68,False,mobile,DE,0,433,0.0406,0
494,9833,55.26,21,gambling,1363,1,0,52.22,False,desktop,GB,0,1520,0.05,0
495,7011,60.21,14,gambling,109,1,0,25.87,False,mobile,US,0,245,0.7742,0
496,7644,34.41,6,travel,2292,1,0,20.24,False,mobile,NG,0,2452,0.0004,0
497,6696,109.36,9,restaurant,2153,2,0,77.22,False,desktop,US,0,2209,0.0015,0
498,2723,32.5,22,restaurant,415,2,0,33.83,False,mobile,US,0,469,0.6968,0
499,3544,34.27,21,other,2827,3,0,19.99,False,mobile,US,0,3060,0.0,0
500,1826,33.19,11,utilities,3291,2,0,43.33,False,tablet,US,1,3502,0.0,0
501,5379,159.98,22,restaurant,1774,2,0,94.19,False,mobile,US,0,1936,0.0076,0
502,769,6.31,11,grocery,511,2,0,8.52,False,desktop,FR,0,619,0.1876,0
503,9047,186.25,8,electronics,3385,1,0,85.13,False,mobile,CA,0,3711,0.0,0
504,1959,26.19,2,grocery,2411,3,1,18.61,False,pos,FR,0,2416,0.0005,0
505,2135,28.62,23,utilities,1608,1,1,54.96,False,tablet,NG,0,1925,0.0022,0
506,4793,54.9,6,utilities,3545,2,0,42.12,False,pos,NG,0,3727,0.0,0
507,3148,36.76,21,fashion,3054,1,0,43.6,False,mobile,US,0,3296,0.0,0
508,1662,59.45,0,entertainment,2230,1,0,51.81,False,pos,US,0,2498,0.0008,0
509,9858,55.44,3,grocery,2616,1,0,47.86,False,mobile,DE,1,2933,0.0004,0
510,2793,39.71,5,restaurant,2636,3,1,39.49,False,mobile,US,0,2820,0.001,0
511,7372,61.43,7,fashion,346,1,0,58.92,False,pos,US,0,396,0.266,0
512,7233,21.75,3,grocery,1610,0,0,17.24,False,desktop,BR,0,1913,0.0052,0
513,2432,377.69,19,electronics,1906,1,0,348.15,False,desktop,BR,0,1968,0.0011,0
514,2776,33.65,11,crypto,1102,1,0,48.61,False,mobile,US,0,1153,0.0359,0
515,5297,28.55,8,restaurant,19,3,1,22.68,False,pos,US,0,410,0.6098,0
516,8610,14.26,10,utilities,45,2,0,15.03,False,desktop,IN,0,50,0.4934,0
517,7372,76.33,18,grocery,346,1,1,66.63,False,mobile,US,0,396,0.716,0
518,2978,17.79,6,electronics,3274,2,0,20.17,False,pos,US,0,3282,0.0,0
519,437,53.86,2,fashion,2071,0,0,56.92,False,mobile,US,0,2205,0.0001,0
520,6061,172.77,7,electronics,1713,0,0,259.73,False,mobile,US,0,1719,0.0021,0
521,4711,128.73,14,restaurant,1041,2,1,102.0,False,desktop,US,0,1397,0.0659,0
522,3374,45.97,11,entertainment,1836,2,0,57.32,False,desktop,GB,0,2212,0.0045,0
523,6458,7.69,22,restaurant,2366,2,0,11.71,False,mobile,IN,0,2745,0.0002,0
524,9522,72.37,23,fashion,1832,1,0,65.68,False,mobile,CN,0,2185,0.0006,0
525,9042,16.13,7,travel,310,4,1,12.47,False,mobile,US,0,676,0.4242,1
526,6650,14.41,7,other,2206,0,0,18.18,False,tablet,CN,0,2552,0.0,0
527,9610,237.15,6,grocery,2974,1,0,143.46,False,mobile,US,0,3063,0.0001,0
528,3905,42.36,14,fashion,3187,1,0,32.5,False,desktop,US,0,3339,0.0,0
529,999,107.53,8,restaurant,3511,1,1,61.74,False,mobile,US,0,3732,0.0,0
530,4467,11.59,9,utilities,2917,2,0,7.25,False,mobile,US,0,3175,0.0,0
531,6594,132.48,20,gambling,2761,1,0,85.23,False,mobile,US,0,3030,0.0004,0
532,7997,227.01,8,grocery,2622,0,0,39.24,False,tablet,GB,0,2665,0.0002,0
533,9398,7.94,22,gambling,1916,2,0,11.82,False,mobile,US,0,1977,0.0019,0
534,5104,108.97,2,fashion,1823,2,1,69.29,False,mobile,US,0,2091,0.0033,0
535,3669,190.03,4,crypto,1555,0,0,147.35,False,pos,CA,0,1663,0.0025,0
536,2815,38.65,17,gambling,730,1,0,42.35,False,pos,US,0,774,0.0608,0
537,6054,62.71,15,electronics,975,3,0,74.12,False,pos,DE,1,1129,0.093,0
538,6902,73.57,7,restaurant,2526,1,0,85.26,False,mobile,US,2,2902,0.0006,0
539,6319,70.29,14,entertainment,1701,3,0,41.73,False,mobile,US,0,1805,0.0114,0
540,1944,77.83,5,gambling,110,2,0,78.81,False,desktop,US,1,128,0.3112,0
541,4405,35.51,6,utilities,954,0,0,40.63,False,mobile,IN,0,1305,0.0078,0
542,736,54.36,17,other,2450,1,0,89.08,False,desktop,US,0,2763,0.0008,0
543,5136,9.46,8,gambling,365,1,0,17.67,False,mobile,CA,0,618,0.7251,0
544,2141,99.68,13,electronics,2558,2,0,72.61,False,desktop,US,1,2691,0.0009,0
545,8896,29.68,9,restaurant,1787,1,1,34.11,False,desktop,US,0,1997,0.0021,0
546,8063,1026.78,10,grocery,658,3,0,265.48,False,mobile,NG,0,865,0.1595,0
547,7279,21.42,23,other,1842,1,0,18.15,False,pos,US,1,1914,0.0003,0
548,1114,41.13,5,grocery,1067,2,0,31.84,False,mobile,US,0,1188,0.0334,0
549,4409,16.81,20,grocery,952,2,0,13.2,False,mobile,US,0,1302,0.0092,0
550,1804,71.89,16,restaurant,947,1,1,47.5,False,mobile,DE,0,957,0.1432,0
551,445,32.34,19,entertainment,1856,1,0,29.37,False,mobile,US,0,2205,0.0057,0
552,3977,119.22,4,electronics,2351,0,0,116.11,False,desktop,US,0,2382,0.001,0
553,3090,14.39,2,travel,1707,1,0,19.7,False,pos,BR,1,1810,0.0007,0
554,9195,105.77,18,grocery,785,2,0,95.42,False,mobile,CN,0,1109,0.0959,0
555,9272,10.82,18,electronics,194,1,0,14.23,False,mobile,US,0,203,0.6274,0
556,9361,15.16,2,restaurant,2617,2,0,19.97,False,desktop,BR,0,2833,0.0003,0
557,147,79.05,3,fashion,127,1,0,63.49,False,mobile,US,0,503,0.1051,0
558,5123,50.28,18,utilities,2246,1,0,85.62,False,tablet,US,0,2275,0.0,0
559,186,39.46,2,restaurant,1629,2,0,37.57,False,tablet,US,0,1766,0.0094,0
560,6034,357.23,9,entertainment,3461,1,1,51.44,False,mobile,US,1,3766,0.0001,0
561,5017,56.04,3,grocery,205,2,0,58.39,False,mobile,US,0,504,0.1183,0
562,4261,22.04,6,entertainment,825,2,1,25.72,False,tablet,US,1,1214,0.1146,0
563,538,48.31,3,grocery,422,0,1,22.76,False,mobile,FR,0,788,0.2232,0
564,1040,47.65,2,grocery,3020,0,0,29.69,False,mobile,BR,0,3248,0.0,0
565,3086,151.11,16,fashion,1317,4,2,204.27,False,mobile,DE,0,1686,0.0111,0
566,2406,5.42,0,fashion,3025,1,0,4.77,False,mobile,DE,1,3248,0.0,0
567,1790,28.43,1,electronics,2751,2,0,30.67,False,mobile,US,1,2762,0.0,0
568,8509,40.68,5,entertainment,59,0,0,38.79,False,desktop,US,0,187,0.5749,0
569,290,135.42,17,crypto,1729,0,0,152.61,False,mobile,US,0,1861,0.0002,0
570,2158,32.95,21,other,2308,0,0,39.54,False,mobile,DE,0,2335,0.0,0
571,9182,30.24,12,fashion,860,1,0,35.4,False,tablet,CA,0,1149,0.0043,0
572,8718,154.03,4,travel,1775,1,1,156.24,False,mobile,US,0,2017,0.0009,0
573,3491,34.07,0,electronics,394,4,0,42.53,False,mobile,US,0,537,0.5549,1
574,8025,26.94,14,electronics,691,0,0,42.17,False,mobile,BR,0,720,0.0917,0
575,1522,90.97,23,restaurant,2598,2,0,99.77,False,mobile,US,0,2630,0.0005,0
576,6401,25.24,20,utilities,1961,1,1,31.5,False,mobile,IN,1,2091,0.0009,0
577,8834,51.2,1,grocery,1952,1,1,56.16,False,desktop,US,0,2112,0.0007,0
578,4671,39.2,5,utilities,350,0,1,38.69,False,pos,US,0,722,0.1755,0
579,1664,58.33,13,utilities,2021,1,0,87.55,False,tablet,US,0,2140,0.0009,0
580,5754,91.82,20,grocery,1003,1,0,55.45,False,mobile,US,0,1262,0.1488,0
581,7457,305.41,8,utilities,2057,0,0,238.49,False,desktop,DE,0,2100,0.0001,0
582,8655,63.19,17,entertainment,66,2,0,75.82,False,tablet,NG,0,449,0.1661,1
583,3730,55.34,12,electronics,2333,0,0,47.14,True,desktop,NG,0,2544,0.002,0
584,2836,134.7,20,fashion,1984,2,0,110.41,False,mobile,US,0,2065,0.0009,0
585,6841,239.15,13,electronics,1035,5,0,142.97,False,mobile,US,0,1127,0.1328,0
586,2488,16.75,15,travel,202,1,0,9.6,False,pos,US,0,518,0.7335,0
587,2412,75.04,7,fashion,181,2,0,97.35,False,mobile,FR,0,451,0.156,0
588,1816,56.04,13,grocery,405,1,0,51.87,False,tablet,DE,0,654,0.3948,0
589,3610,142.98,13,utilities,2463,2,0,100.22,False,mobile,US,0,2816,0.0001,0
590,4328,412.54,5,utilities,1552,2,1,166.57,False,mobile,US,1,1871,0.1046,0
591,7222,268.56,3,entertainment,2395,0,0,249.46,False,mobile,US,0,2456,0.0001,0
592,1069,19.8,20,electronics,1218,1,0,19.95,False,desktop,US,0,1383,0.0262,0
593,4213,58.59,23,other,1518,1,0,52.15,False,mobile,US,0,1899,0.0011,0
594,6570,140.43,14,grocery,697,3,0,120.75,False,desktop,US,0,739,0.0376,0
595,5411,22.59,0,entertainment,80,3,0,31.17,False,desktop,CN,0,388,0.0702,0
596,7861,34.15,12,gambling,2381,1,0,42.11,False,pos,NG,0,2730,0.0001,0
597,8926,62.04,21,restaurant,1195,1,0,36.62,False,mobile,US,0,1304,0.1192,0
598,2127,76.97,9,entertainment,1124,1,1,104.45,False,mobile,US,0,1493,0.0222,0
599,9099,15.13,22,travel,1686,2,0,15.94,False,mobile,US,0,1890,0.0049,0
600,8858,85.79,22,other,865,1,0,78.17,False,mobile,CN,0,1140,0.1994,0
601,3572,37.32,5,restaurant,3074,0,0,35.93,False,desktop,US,0,3275,0.0,0
602,8117,260.7,16,restaurant,433,1,0,174.75,False,mobile,US,0,510,0.0737,0
603,5084,97.85,20,fashion,1596,6,1,80.53,False,desktop,FR,0,1749,0.0054,0
604,8092,172.63,4,crypto,949,2,0,287.02,False,tablet,GB,0,975,0.0553,0
605,7456,126.58,11,travel,909,4,1,107.88,False,mobile,IN,1,1052,0.1646,0
606,9637,25.07,15,travel,3650,1,0,39.7,False,mobile,DE,0,3888,0.0,0
