transaction_id,customer_id,transaction_amount,transaction_hour,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,previous_chargebacks,account_age_days,risk_score_external,amount_to_customer_avg_ratio,failed_transaction_rate_24h,high_velocity_flag,has_previous_chargeback,merchant_category,device_type,country,is_foreign_transaction,is_fraud
219,2751,16.79,0,895,4,0,26.94,0,1152,0.1833,0.6232368225686711,0.0,0,0,other,mobile,IN,False,0
220,3539,6.92,5,1927,1,0,10.54,0,2034,0.0053,0.6565464895635674,0.0,0,0,restaurant,desktop,US,False,0
221,6749,67.91,17,1328,0,0,71.95,0,1429,0.0005,0.943849895760945,0.0,0,0,travel,desktop,GB,False,0
222,9040,83.04,6,896,0,1,60.42,0,950,0.192,1.374379344587885,0.0,0,0,restaurant,desktop,FR,False,0
223,2189,52.99,0,1686,1,0,40.42,0,1756,0.0024,1.3109846610588818,0.0,0,0,other,desktop,US,False,0
224,7837,40.06,17,1413,3,1,23.08,1,1491,0.0541,1.7357019064124786,0.3333333333333333,0,1,restaurant,tablet,US,False,0
225,7252,188.5,19,2047,2,0,59.11,1,2066,0.0504,3.1889697174758926,0.0,0,1,electronics,desktop,NG,False,0
226,3468,34.95,5,941,3,0,27.9,1,1259,0.0175,1.252688172043011,0.0,0,1,fashion,pos,DE,False,0
227,162,27.55,5,2425,0,0,35.32,1,2494,0.0001,0.7800113250283126,0.0,0,1,entertainment,mobile,CA,False,0
228,330,23.14,22,2026,0,0,29.83,0,2285,0.0011,0.7757291317465639,0.0,0,0,fashion,desktop,NG,False,0
229,6186,169.92,16,3104,2,0,142.42,0,3209,0.0,1.1930908580255581,0.0,0,0,grocery,mobile,US,False,0
230,8465,22.1,14,1713,0,1,21.74,0,2032,0.0119,1.016559337626495,0.0,0,0,grocery,mobile,FR,False,0
231,6318,128.57,1,3344,2,0,89.41,0,3440,0.0,1.4379823285985907,0.0,0,0,electronics,desktop,CA,False,0
232,7710,156.66,18,2205,1,1,195.08,0,2423,0.0039,0.8030551568587245,1.0,0,0,utilities,desktop,DE,False,0
233,4961,37.6,20,1394,1,0,38.13,0,1605,0.0089,0.986100183582481,0.0,0,0,utilities,pos,US,False,0
234,2626,50.88,9,2114,0,0,38.9,1,2494,0.0004,1.3079691516709513,0.0,0,1,restaurant,pos,CA,False,0
235,406,106.74,22,1828,1,0,98.45,0,1896,0.004,1.0842051802945656,0.0,0,0,grocery,mobile,US,False,0
236,8157,89.06,9,214,1,0,54.54,0,513,0.3367,1.632929959662633,0.0,0,0,grocery,desktop,DE,False,0
237,4695,112.34,19,2583,3,1,117.54,1,2877,0.0003,0.9557597413646418,0.3333333333333333,0,1,electronics,mobile,FR,False,0
238,8763,7.33,9,2835,0,0,16.03,2,2978,0.0,0.4572676232064878,0.0,0,1,electronics,desktop,DE,False,0
239,3639,73.71,19,302,2,0,88.27,0,312,0.2646,0.8350515463917525,0.0,0,0,electronics,desktop,BR,False,0
240,2759,205.55,12,1314,3,0,108.31,0,1642,0.0116,1.897793370879882,0.0,0,0,restaurant,pos,US,False,0
241,6666,43.26,6,96,1,0,38.28,0,128,0.4993,1.1300940438871472,0.0,0,0,gambling,pos,IN,True,1
242,6033,23.32,22,2809,0,0,18.1,0,3014,0.0,1.2883977900552486,0.0,0,0,grocery,mobile,US,False,0
243,7001,12.07,16,3287,0,0,16.61,1,3654,0.0,0.7266706803130645,0.0,0,1,utilities,desktop,CA,False,0
244,903,23.38,5,800,1,0,21.75,0,815,0.2984,1.0749425287356322,0.0,0,0,entertainment,desktop,US,False,0
245,823,66.62,19,499,1,0,35.68,0,542,0.0171,1.867152466367713,0.0,0,0,electronics,desktop,US,False,0
246,5675,34.67,8,1805,0,0,48.33,0,1907,0.0002,0.7173598179184772,0.0,0,0,fashion,desktop,US,False,0
247,5443,16.58,0,3368,2,0,14.2,0,3594,0.0,1.167605633802817,0.0,0,0,grocery,mobile,DE,False,0
248,924,36.53,1,530,2,2,26.8,0,574,0.2256,1.3630597014925374,1.0,0,0,restaurant,mobile,US,False,0
249,4260,46.53,21,92,3,0,43.67,0,213,0.459,1.0654911838790933,0.0,0,0,entertainment,mobile,BR,False,1
250,6328,332.89,15,2610,2,0,81.75,0,2698,0.0003,4.072048929663608,0.0,0,0,entertainment,mobile,GB,False,0
251,5378,42.44,16,932,2,0,37.47,1,1081,0.1147,1.1326394448892447,0.0,0,1,grocery,mobile,US,False,0
252,1859,48.45,7,1913,1,0,41.84,0,2012,0.0002,1.157982791586998,0.0,0,0,utilities,mobile,CA,False,0
253,9289,36.67,4,1277,2,0,38.88,1,1635,0.0592,0.9431584362139918,0.0,0,1,electronics,desktop,US,False,0
254,348,73.93,22,3417,0,0,69.02,0,3435,0.0,1.0711388003477254,0.0,0,0,gambling,tablet,CA,False,0
255,2724,34.43,12,1376,2,0,44.66,0,1631,0.0052,0.770935960591133,0.0,0,0,grocery,tablet,RU,False,0
256,671,41.77,13,3477,1,0,50.36,0,3589,0.0,0.829428117553614,0.0,0,0,electronics,desktop,US,False,0
257,2831,77.58,8,3369,1,0,49.45,0,3741,0.0,1.5688574317492416,0.0,0,0,restaurant,mobile,US,False,0
258,6839,12.35,16,237,0,0,9.9,0,259,0.3953,1.2474747474747474,0.0,0,0,electronics,mobile,US,False,0
259,244,45.87,5,2372,4,0,64.02,0,2494,0.0004,0.7164948453608248,0.0,0,0,travel,mobile,US,False,0
260,395,25.26,9,2628,1,0,17.22,0,2735,0.0001,1.466898954703833,0.0,0,0,entertainment,tablet,GB,False,0
261,2055,13.83,9,2608,2,0,23.18,0,2898,0.0,0.596635030198447,0.0,0,0,other,desktop,IN,False,0
262,281,109.01,22,1007,2,0,80.51,0,1292,0.0577,1.3539932927586635,0.0,0,0,electronics,tablet,GB,False,0
263,3849,16.74,14,2703,0,0,26.1,0,2923,0.0,0.6413793103448275,0.0,0,0,utilities,mobile,NG,False,0
264,2281,15.41,18,2786,1,1,17.9,0,3062,0.0,0.8608938547486035,1.0,0,0,entertainment,desktop,US,False,0
265,3173,60.65,22,1577,1,0,55.6,0,1802,0.006,1.0908273381294964,0.0,0,0,utilities,tablet,BR,False,0
266,8363,28.68,15,2819,2,0,57.65,0,3068,0.0,0.4974848222029488,0.0,0,0,grocery,mobile,US,False,0
267,4279,29.3,1,2677,0,0,34.09,0,2998,0.0,0.8594895863889703,0.0,0,0,travel,desktop,GB,False,0
268,153,28.25,9,3350,2,0,33.39,0,3509,0.0,0.8460616951182989,0.0,0,0,travel,mobile,US,False,0
269,5426,55.51,9,912,1,2,31.17,0,1082,0.1448,1.7808790503689442,2.0,0,0,restaurant,mobile,US,False,0
270,1083,238.95,14,3497,1,0,23.68,1,3762,0.0,10.09079391891892,0.0,0,1,utilities,tablet,US,False,0
271,600,13.13,15,2346,1,0,9.25,0,2383,0.0006,1.4194594594594596,0.0,0,0,grocery,desktop,IN,False,0
272,3225,25.37,13,2221,1,0,30.04,0,2390,0.0002,0.8445406125166446,0.0,0,0,grocery,mobile,CA,False,0
273,2718,13.68,18,2519,2,0,21.16,0,2722,0.0,0.6465028355387523,0.0,0,0,other,desktop,DE,False,0
274,1104,49.45,9,550,3,1,42.79,0,575,0.3837,1.1556438420191635,0.3333333333333333,0,0,entertainment,mobile,CA,False,0
275,2934,224.33,10,1587,1,0,164.95,0,1686,0.0063,1.359987875113671,0.0,0,0,restaurant,mobile,DE,False,0
276,4786,5.75,23,1312,1,1,8.25,0,1398,0.0105,0.696969696969697,1.0,0,0,travel,pos,US,False,0
277,2502,43.1,18,365,2,0,65.05,1,698,0.2718,0.6625672559569562,0.0,0,1,fashion,desktop,US,False,0
278,326,225.97,15,841,0,0,181.71,0,891,0.036,1.2435749270816134,0.0,0,0,restaurant,pos,US,False,0
279,8930,19.66,13,639,3,0,41.51,0,1029,0.1235,0.4736208142616237,0.0,0,0,crypto,mobile,US,False,0
280,6508,56.43,12,1785,0,0,49.22,0,2118,0.0045,1.1464851686306379,0.0,0,0,electronics,desktop,US,False,0
281,7030,79.34,12,3355,3,0,132.15,0,3512,0.0,0.6003783579265985,0.0,0,0,utilities,mobile,BR,False,0
282,4033,56.82,9,982,1,0,90.82,0,1185,0.015,0.625633120458049,0.0,0,0,grocery,pos,US,False,0
283,5700,34.27,19,1375,0,0,43.44,0,1656,0.0408,0.7889042357274403,0.0,0,0,grocery,pos,US,False,0
284,6990,99.79,23,472,4,0,116.96,0,714,0.1416,0.8531976744186047,0.0,0,0,fashion,mobile,DE,False,0
285,3499,22.4,14,450,1,0,27.69,0,494,0.035,0.8089563019140483,0.0,0,0,utilities,mobile,US,False,0
286,8299,463.53,6,283,2,0,423.51,0,369,0.1968,1.0944959977332294,0.0,0,0,restaurant,mobile,BR,False,0
287,7696,26.56,15,2575,0,1,20.32,0,2811,0.0001,1.3070866141732282,0.0,0,0,entertainment,desktop,IN,False,0
288,2867,33.32,0,1151,4,0,68.92,0,1388,0.0118,0.4834590829947765,0.0,0,0,grocery,mobile,US,False,0
289,3285,49.2,18,1512,1,0,39.76,1,1749,0.0129,1.2374245472837024,0.0,0,1,utilities,desktop,RU,False,0
290,1832,97.17,0,3479,1,0,95.9,0,3716,0.0,1.013242961418144,0.0,0,0,gambling,pos,US,False,0
291,4957,86.25,18,587,3,0,71.32,0,729,0.1155,1.2093381940549637,0.0,0,0,utilities,desktop,US,False,0
292,8098,45.97,5,1339,1,0,50.14,0,1735,0.0028,0.9168328679696849,0.0,0,0,entertainment,mobile,US,False,0
293,5610,2153.93,22,435,2,0,94.67,0,524,0.841,22.75198056406464,0.0,0,0,electronics,desktop,CA,False,0
294,3484,76.67,1,843,1,1,95.76,0,987,0.0165,0.8006474519632414,1.0,0,0,grocery,mobile,US,False,0
295,4057,104.36,16,3092,0,0,213.64,0,3358,0.0,0.4884853023778319,0.0,0,0,grocery,desktop,US,False,0
296,6902,71.28,7,2526,1,0,75.96,2,2902,0.0001,0.9383886255924172,0.0,0,1,grocery,tablet,US,False,0
297,5072,22.56,4,2138,0,1,25.27,0,2522,0.001,0.8927582113177681,0.0,0,0,utilities,mobile,NG,False,0
298,5488,37.08,10,2792,2,0,40.37,0,3156,0.0001,0.9185038394847659,0.0,0,0,grocery,mobile,CA,False,0
299,6081,92.57,9,3278,2,1,60.68,0,3505,0.0001,1.5255438365194463,0.5,0,0,grocery,pos,US,False,0
300,7363,110.66,22,5,2,1,92.42,0,157,0.3873,1.1973598788141095,0.5,0,0,electronics,mobile,US,False,1
301,6249,86.36,12,229,3,0,78.28,0,604,0.2755,1.1032192130812468,0.0,0,0,restaurant,mobile,US,False,0
302,6830,98.92,12,1094,2,0,118.76,0,1129,0.0283,0.8329403839676659,0.0,0,0,grocery,mobile,GB,False,0
303,6656,63.78,14,3099,1,0,92.75,0,3326,0.0,0.687654986522911,0.0,0,0,other,mobile,CA,True,0
304,9275,140.84,15,242,2,1,82.1,0,510,0.5877,1.7154689403166872,0.5,0,0,electronics,tablet,US,False,0
305,7338,5.16,3,1387,1,1,4.49,0,1625,0.0256,1.1492204899777283,1.0,0,0,utilities,desktop,GB,False,0
306,5425,38.24,7,1098,0,0,28.62,0,1389,0.025,1.3361285814116004,0.0,0,0,electronics,mobile,US,False,0
307,8982,66.4,15,1916,4,0,60.79,0,2074,0.0074,1.0922849152821188,0.0,0,0,electronics,pos,CA,False,0
308,9009,30.09,10,29,1,0,38.05,0,401,0.4428,0.7908015768725362,0.0,0,0,other,desktop,US,False,0
309,3448,167.5,3,2057,1,1,158.15,0,2108,0.0017,1.059121087575087,1.0,0,0,grocery,mobile,US,False,0
310,8034,10.15,15,915,1,1,12.41,0,1175,0.036,0.8178887993553586,1.0,0,0,travel,pos,IN,False,0
311,9826,7.27,20,1414,0,1,9.58,1,1770,0.0064,0.7588726513569937,0.0,0,1,restaurant,desktop,CA,False,0
312,2065,116.54,17,2152,3,0,72.12,0,2255,0.0074,1.6159179145867997,0.0,0,0,entertainment,tablet,BR,True,0
313,3918,9.8,2,3102,2,0,20.64,0,3247,0.0,0.4748062015503876,0.0,0,0,restaurant,tablet,US,True,0
314,4105,70.63,13,285,1,0,50.66,0,498,0.2894,1.3941966048164232,0.0,0,0,grocery,desktop,US,True,1
315,6089,117.88,10,1421,1,0,35.13,0,1589,0.0959,3.355536578423,0.0,0,0,fashion,tablet,GB,False,0
316,9640,22.29,5,2017,2,1,33.55,0,2370,0.0008,0.664381520119225,0.5,0,0,gambling,desktop,GB,False,0
317,3009,317.58,3,2297,2,0,380.24,0,2664,0.0004,0.8352093414685461,0.0,0,0,travel,mobile,DE,False,0
318,7509,120.78,18,2304,3,0,82.51,0,2434,0.0018,1.4638225669615803,0.0,0,0,electronics,mobile,FR,False,0
319,7763,24.08,3,1910,0,0,18.16,0,2020,0.0067,1.3259911894273126,0.0,0,0,fashion,pos,NG,True,0
320,6929,31.11,20,2668,0,0,23.88,0,2757,0.0003,1.3027638190954773,0.0,0,0,entertainment,mobile,US,False,0
321,5853,68.06,6,933,2,2,86.97,0,1047,0.2692,0.7825687018512131,1.0,0,0,grocery,desktop,FR,False,0
322,5684,49.6,12,1581,2,0,76.96,1,1688,0.001,0.6444906444906445,0.0,0,1,grocery,desktop,FR,False,0
323,2818,201.62,18,3166,1,0,107.46,1,3425,0.0,1.8762330169365347,0.0,0,1,restaurant,tablet,BR,False,0
324,1370,29.1,6,2317,0,0,29.86,0,2485,0.0006,0.9745478901540523,0.0,0,0,entertainment,mobile,BR,False,0
325,3301,24.9,15,2323,1,1,21.58,0,2619,0.0002,1.153846153846154,1.0,0,0,grocery,mobile,GB,False,0
326,2276,8.68,17,1551,2,0,6.28,0,1627,0.0228,1.3821656050955413,0.0,0,0,electronics,desktop,US,False,0
327,6522,17.54,15,290,2,0,26.93,0,436,0.6747,0.6513182324545117,0.0,0,0,fashion,mobile,US,False,0
328,8526,379.48,2,1034,1,0,31.23,0,1316,0.5885,12.151136727505603,0.0,0,0,other,desktop,US,False,0
329,1583,19.3,21,1882,2,0,35.23,1,1928,0.0002,0.547828555208629,0.0,0,1,travel,pos,US,False,0
330,6587,28.43,17,1992,2,1,26.08,0,2289,0.0015,1.0901073619631902,0.5,0,0,fashion,mobile,US,True,0
331,1211,55.77,2,2276,3,0,72.86,0,2447,0.0002,0.7654405709580017,0.0,0,0,restaurant,mobile,CA,False,0
332,3743,52.6,0,3427,1,1,45.05,0,3578,0.0,1.167591564927858,1.0,0,0,fashion,mobile,CA,False,0
333,1734,20.81,14,3160,0,1,22.86,0,3490,0.0,0.9103237095363079,0.0,0,0,electronics,pos,US,False,0
334,2943,89.58,11,2786,4,0,120.04,0,2810,0.0002,0.7462512495834721,0.0,0,0,crypto,mobile,CA,False,0
335,8585,27.85,17,713,3,1,79.16,0,1033,0.0277,0.3518191005558363,0.3333333333333333,0,0,grocery,desktop,US,False,0
336,4151,10.73,17,1202,0,0,12.95,1,1359,0.0091,0.8285714285714286,0.0,0,1,entertainment,tablet,US,False,0
337,1079,120.71,9,1525,2,0,94.2,1,1822,0.0184,1.2814225053078556,0.0,0,1,gambling,mobile,US,False,0
338,1985,510.75,20,2327,5,0,310.63,0,2600,0.0015,1.6442391269355825,0.0,0,0,gambling,pos,US,False,0
339,8433,30.72,3,302,1,0,22.54,0,659,0.1119,1.3629103815439219,0.0,0,0,gambling,pos,US,False,0
340,4056,27.45,6,1380,2,0,44.85,0,1480,0.0034,0.6120401337792641,0.0,0,0,grocery,mobile,US,False,0
341,9374,48.37,6,1043,0,0,45.51,0,1385,0.0356,1.0628433311360141,0.0,0,0,travel,pos,GB,False,0
342,5578,27.07,22,3413,0,0,26.77,0,3629,0.0,1.0112065745237206,0.0,0,0,grocery,mobile,US,False,0
343,5003,693.42,1,2290,1,0,369.0,0,2517,0.0018,1.8791869918699187,0.0,0,0,electronics,mobile,US,False,0
344,4503,29.11,12,3641,3,1,33.12,0,3845,0.0001,0.8789251207729469,0.3333333333333333,0,0,electronics,desktop,US,False,0
345,7708,4.34,1,1428,0,0,3.45,0,1666,0.0052,1.2579710144927536,0.0,0,0,crypto,desktop,US,False,0
346,8347,28.13,11,925,1,0,31.53,0,1030,0.0136,0.8921661909292736,0.0,0,0,gambling,desktop,GB,False,0
347,1266,29.36,2,135,2,1,18.07,0,303,0.9226,1.624792473713337,0.5,0,0,travel,tablet,US,False,1
348,4036,35.13,22,117,0,2,28.85,0,127,0.4662,1.217677642980936,0.0,0,0,other,mobile,GB,False,1
349,2824,146.96,8,3563,2,0,85.71,0,3866,0.0,1.714619064286548,0.0,0,0,grocery,pos,GB,False,0
350,8996,92.02,18,1803,4,0,124.22,0,1846,0.0021,0.7407824826919981,0.0,0,0,travel,desktop,NG,False,0
351,7315,44.28,4,3245,1,0,38.96,0,3508,0.0,1.1365503080082136,0.0,0,0,travel,mobile,US,False,0
352,2918,107.53,0,3452,1,0,44.35,0,3656,0.0,2.4245772266065386,0.0,0,0,restaurant,mobile,BR,False,0
353,4036,19.21,11,117,0,0,29.0,0,127,0.3177,0.6624137931034483,0.0,0,0,restaurant,desktop,GB,False,0
354,4145,44.54,20,471,2,0,49.96,0,715,0.1045,0.8915132105684548,0.0,0,0,grocery,mobile,CA,False,0
355,9328,14.0,21,304,1,0,24.65,0,637,0.0509,0.5679513184584178,0.0,0,0,travel,pos,US,False,0
356,4690,12.32,15,2642,2,0,20.48,0,2767,0.0,0.6015625,0.0,0,0,grocery,mobile,NG,False,0
357,188,77.26,20,1391,1,0,85.87,0,1536,0.0288,0.8997321532549203,0.0,0,0,crypto,mobile,US,False,0
358,7263,89.33,6,2752,0,0,86.87,0,2885,0.0,1.0283181765857028,0.0,0,0,grocery,mobile,US,False,0
359,958,14.37,2,2317,1,0,8.93,0,2546,0.0005,1.6091825307950727,0.0,0,0,grocery,desktop,CA,False,0
360,6307,300.03,6,2947,0,0,47.2,0,3154,0.0,6.356567796610168,0.0,0,0,electronics,desktop,US,False,0
361,5062,13.62,3,2264,1,0,19.21,0,2308,0.0012,0.7090057261842789,0.0,0,0,electronics,mobile,RU,False,0
362,7602,116.64,18,57,2,0,132.49,0,128,0.8976,0.8803683296852592,0.0,0,0,electronics,pos,US,False,1
363,5460,30.07,20,3260,0,0,35.66,0,3320,0.0,0.8432417274256871,0.0,0,0,gambling,tablet,US,False,0
364,1754,36.81,2,1441,4,0,57.31,0,1683,0.0012,0.6422962833711394,0.0,0,0,entertainment,mobile,CA,False,0
365,8945,6.06,18,70,2,0,12.0,0,132,0.5044,0.505,0.0,0,0,crypto,mobile,US,False,0
366,9040,45.45,18,896,3,1,48.63,0,950,0.0586,0.9346082665021592,0.3333333333333333,0,0,entertainment,tablet,FR,False,0
367,4160,66.01,19,114,1,1,29.52,0,496,0.9645,2.236111111111111,1.0,0,0,grocery,mobile,CN,False,0
368,6078,6.93,12,673,0,0,8.15,0,706,0.1073,0.8503067484662576,0.0,0,0,fashion,pos,US,False,0
369,5485,135.9,15,1948,0,0,225.62,0,2183,0.0007,0.6023402180657743,0.0,0,0,electronics,mobile,US,False,0
370,5293,6.57,8,1239,3,0,7.25,0,1426,0.0031,0.9062068965517242,0.0,0,0,entertainment,tablet,DE,False,0
371,894,43.18,20,3578,3,0,68.12,0,3908,0.0,0.6338813857897827,0.0,0,0,travel,desktop,US,False,0
372,4878,67.65,21,1596,1,0,57.63,1,1685,0.0062,1.1738677771993753,0.0,0,1,entertainment,mobile,US,False,0
373,2223,29.84,19,97,2,1,51.97,0,303,0.4991,0.5741774100442563,0.5,0,0,entertainment,mobile,DE,False,1
374,7960,92.25,23,2380,0,1,96.94,0,2630,0.0002,0.9516195584897875,0.0,0,0,electronics,mobile,CA,False,0
375,8482,11.73,23,2858,2,2,15.39,0,2976,0.0002,0.7621832358674464,1.0,0,0,fashion,mobile,US,False,0
376,192,30.87,21,2301,1,0,30.04,0,2523,0.0001,1.0276298268974702,0.0,0,0,other,desktop,US,False,0
377,7340,18.26,18,2102,4,0,25.42,0,2457,0.0005,0.7183320220298978,0.0,0,0,electronics,mobile,US,False,0
378,1139,12.36,0,2715,1,0,16.75,0,2942,0.0001,0.737910447761194,0.0,0,0,grocery,desktop,US,False,0
379,100,71.52,7,511,2,0,78.88,0,903,0.1255,0.9066937119675457,0.0,0,0,entertainment,desktop,US,False,0
380,140,29.53,22,1595,2,0,19.03,0,1796,0.0124,1.5517603783499736,0.0,0,0,other,pos,US,False,0
381,4609,444.41,5,3185,0,0,607.64,0,3321,0.0,0.7313705483509974,0.0,0,0,fashion,desktop,DE,False,0
382,8124,39.86,15,2569,1,0,49.3,0,2935,0.0,0.8085192697768763,0.0,0,0,restaurant,mobile,US,False,0
383,3069,98.12,1,545,0,1,79.56,1,745,0.3529,1.2332830568124686,0.0,0,1,entertainment,mobile,US,False,0
384,9257,19.78,22,1741,1,0,31.68,1,1848,0.0045,0.624368686868687,0.0,0,1,gambling,mobile,US,False,0
385,4166,249.92,15,2483,0,0,240.57,0,2800,0.0,1.0388660265203475,0.0,0,0,grocery,mobile,US,False,0
386,1881,39.45,6,1405,1,0,28.03,0,1496,0.3234,1.4074206207634679,0.0,0,0,electronics,mobile,CA,False,0
387,4533,18.13,11,2571,0,0,14.75,1,2958,0.0,1.2291525423728813,0.0,0,1,restaurant,tablet,CA,False,0
388,6264,18.91,11,3290,1,0,18.84,0,3651,0.0,1.003715498938429,0.0,0,0,other,desktop,US,False,0
389,4990,33.47,1,3226,1,0,41.69,0,3585,0.0,0.8028304149676182,0.0,0,0,electronics,pos,BR,False,0
390,4342,78.68,21,1525,3,0,78.67,0,1726,0.0011,1.0001271132579128,0.0,0,0,other,desktop,US,False,0
391,1880,50.13,15,367,2,0,27.65,0,701,0.4225,1.8130198915009044,0.0,0,0,utilities,mobile,BR,True,1
392,6963,37.54,2,1242,5,0,34.79,0,1574,0.087,1.0790457027881575,0.0,0,0,restaurant,mobile,US,False,0
393,3434,495.31,23,1230,0,0,306.82,0,1525,0.2433,1.6143341372791866,0.0,0,0,grocery,mobile,GB,False,0
394,9714,74.77,15,1691,3,1,42.23,0,1954,0.0167,1.7705422685294814,0.3333333333333333,0,0,restaurant,desktop,US,False,0
395,3959,54.89,3,358,1,0,71.76,0,359,0.8856,0.7649108138238573,0.0,0,0,electronics,tablet,DE,False,0
396,2197,40.92,16,1062,0,0,26.22,0,1071,0.0103,1.5606407322654463,0.0,0,0,electronics,pos,US,False,0
397,8596,42.6,14,2151,6,0,29.03,0,2524,0.0048,1.4674474681364107,0.0,0,0,entertainment,desktop,US,False,0
398,2083,21.52,2,1186,0,1,13.52,0,1505,0.0193,1.5917159763313609,0.0,0,0,travel,mobile,US,False,0
399,1678,94.89,5,1531,3,0,88.49,0,1720,0.1218,1.0723245564470563,0.0,0,0,fashion,mobile,CN,False,0
400,7153,139.3,4,513,2,1,87.36,0,784,0.5127,1.5945512820512822,0.5,0,0,restaurant,mobile,CA,False,0
401,2932,38.38,4,2456,2,0,43.63,0,2798,0.0001,0.8796699518679808,0.0,0,0,entertainment,desktop,CA,False,0
402,4124,45.25,5,971,1,0,26.49,0,975,0.1091,1.7081917704794263,0.0,0,0,grocery,mobile,US,False,0
403,4454,138.02,10,2575,0,2,136.19,0,2585,0.0004,1.0134371099199648,0.0,0,0,travel,desktop,CA,False,0
404,7811,407.35,2,1847,2,0,273.19,1,2132,0.0021,1.491086789413961,0.0,0,1,crypto,mobile,NG,False,0
405,5707,1026.87,2,1503,2,0,577.66,0,1867,0.0327,1.7776373645396946,0.0,0,0,other,mobile,CA,False,0
406,7394,445.75,15,1093,3,0,364.62,0,1152,0.0257,1.222505622291701,0.0,0,0,fashion,mobile,US,False,0
407,9878,265.07,13,2306,1,0,199.23,0,2612,0.0006,1.33047231842594,0.0,0,0,grocery,desktop,GB,False,0
408,7071,16.96,15,1089,2,0,24.04,0,1342,0.0123,0.7054908485856906,0.0,0,0,grocery,mobile,RU,False,0
409,2787,41.82,13,1032,6,0,31.98,0,1111,0.1536,1.3076923076923077,0.0,0,0,grocery,desktop,DE,False,0
410,7648,43.66,8,114,1,0,39.71,2,409,0.6824,1.0994711659531604,0.0,0,1,electronics,desktop,US,False,1
411,8496,51.53,23,76,2,0,67.35,0,221,0.4107,0.7651076466221233,0.0,0,0,fashion,mobile,GB,False,0
412,4265,362.04,4,2189,3,0,268.83,0,2563,0.0016,1.3467246959044752,0.0,0,0,grocery,desktop,GB,False,0
413,6587,79.79,2,1992,0,1,24.15,0,2289,0.0144,3.3039337474120085,0.0,0,0,travel,mobile,DE,False,0
414,4845,56.14,6,2742,0,0,85.13,0,2793,0.0001,0.6594619992951957,0.0,0,0,entertainment,pos,US,False,0
415,1271,24.5,11,1347,3,1,19.35,0,1514,0.0169,1.2661498708010335,0.3333333333333333,0,0,other,desktop,US,False,0
416,7254,40.79,15,3231,2,0,42.58,2,3351,0.0,0.9579614842649131,0.0,0,1,electronics,mobile,US,False,0
417,4376,9.92,8,2133,1,0,11.29,0,2262,0.0003,0.8786536758193092,0.0,0,0,travel,desktop,US,False,0
418,3402,179.69,5,3351,0,0,111.15,0,3444,0.0,1.6166441745389113,0.0,0,0,fashion,mobile,US,False,0
419,4625,47.47,0,1432,1,0,16.3,0,1481,0.0299,2.9122699386503066,0.0,0,0,electronics,mobile,RU,False,0
420,5788,78.49,21,2228,0,0,122.33,0,2287,0.0001,0.6416251124008828,0.0,0,0,utilities,mobile,US,False,0
421,7543,44.2,5,1352,1,0,34.63,0,1459,0.006,1.2763499855616518,0.0,0,0,restaurant,mobile,US,False,0
422,9099,11.08,4,1686,1,0,18.58,0,1890,0.0007,0.5963401506996772,0.0,0,0,restaurant,mobile,US,False,0
423,6829,96.98,22,1727,1,0,63.01,1,1846,0.0041,1.5391207744802413,0.0,0,1,restaurant,mobile,FR,False,0
424,9944,91.82,17,259,1,0,71.69,0,296,0.6248,1.2807923001813362,0.0,0,0,entertainment,mobile,US,False,1
425,1570,47.32,12,3594,2,0,97.76,0,3691,0.0,0.48404255319148937,0.0,0,0,fashion,desktop,CA,False,0
426,1536,65.63,15,115,1,1,59.13,0,361,0.3847,1.1099272788770504,1.0,0,0,other,desktop,US,False,0
427,7889,10.57,10,3035,3,0,8.26,1,3384,0.0001,1.2796610169491527,0.0,0,1,fashion,tablet,BR,False,0
428,6327,35.8,5,200,1,3,65.21,0,322,0.8795,0.5489955528293207,3.0,0,0,grocery,desktop,CA,False,0
429,8622,171.74,12,1900,1,0,96.3,0,1990,0.0014,1.783385254413292,0.0,0,0,grocery,mobile,BR,False,0
430,6786,442.66,4,3556,1,1,428.41,0,3735,0.0,1.0332625288858803,1.0,0,0,fashion,desktop,CA,False,0
431,130,4.53,23,2317,2,0,7.7,0,2685,0.0001,0.5883116883116883,0.0,0,0,fashion,desktop,US,False,0
432,6725,57.83,21,1004,0,0,41.69,0,1203,0.03,1.3871431998081074,0.0,0,0,fashion,tablet,FR,False,0
433,2114,53.82,3,3323,0,0,56.12,0,3376,0.0,0.959016393442623,0.0,0,0,electronics,desktop,US,False,0
434,4409,25.83,4,952,2,0,13.54,0,1302,0.2004,1.9076809453471197,0.0,0,0,other,desktop,US,False,0
435,6897,17.17,2,961,2,0,11.35,0,1079,0.0222,1.512775330396476,0.0,0,0,grocery,desktop,FR,False,0
436,6557,378.11,23,519,1,0,33.34,0,827,0.7828,11.341031793641271,0.0,0,0,other,mobile,DE,True,0
437,3773,65.0,15,1926,1,0,48.43,1,2280,0.0012,1.3421432996076812,0.0,0,1,fashion,tablet,CA,False,0
438,7093,72.13,14,1540,2,0,43.39,0,1884,0.0171,1.6623646001382806,0.0,0,0,electronics,mobile,DE,False,0
439,9452,19.03,7,1229,2,0,21.61,0,1550,0.0044,0.8806108283202222,0.0,0,0,fashion,tablet,US,False,0
